codigo_snies,nombre_programa,tipo_cubrimiento,departamento,municipio,nombre_institucion,codigo_institucion
91113,MAESTRIA EN EDUCACION,Convenio,Antioquia,Santa Rosa de Osos,UNIVERSIDAD CATOLICA DE ORIENTE -UCO,1726
91113,MAESTRIA EN EDUCACION,Principal,Antioquia,Rionegro,UNIVERSIDAD CATOLICA DE ORIENTE -UCO,1726
91287,ESPECIALIZACIÓN EN DRAMATURGIA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE ANTIOQUIA,1201
91287,ESPECIALIZACIÓN EN DRAMATURGIA,Convenio,Valle del Cauca,Santiago de Cali,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,2206
91287,ESPECIALIZACIÓN EN DRAMATURGIA,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE ANTIOQUIA,1201
91293,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Convenio,Bolívar,Cartagena de Indias,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,9105
91293,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL CAUCA,1110
91293,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL CAUCA,1110
91353,ESPECIALIZACIÓN EN DERECHO COMERCIAL,Convenio,Santander,Bucaramanga,UNIVERSIDAD EXTERNADO DE COLOMBIA,1706
91353,ESPECIALIZACIÓN EN DERECHO COMERCIAL,Convenio,Santander,Bucaramanga,UNIVERSIDAD INDUSTRIAL DE SANTANDER,1204
91353,ESPECIALIZACIÓN EN DERECHO COMERCIAL,Principal,Santander,Bucaramanga,UNIVERSIDAD EXTERNADO DE COLOMBIA,1706
91356,MAESTRÍA EN DERECHO PROCESAL,Convenio,Norte de Santander,San José de Cúcuta,UNIVERSIDAD DE MEDELLIN,1812
91356,MAESTRÍA EN DERECHO PROCESAL,Convenio,Norte de Santander,San José de Cúcuta,UNIVERSIDAD LIBRE,1810
91356,MAESTRÍA EN DERECHO PROCESAL,Principal,Norte de Santander,San José de Cúcuta,UNIVERSIDAD DE MEDELLIN,1812
91438,TÉCNICA PROFESIONAL EN LOGÍSTICA PARA LA PRODUCCIÓN DE EVENTOS CULTURALES Y ARTÍSTICOS,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD ANTONIO NARIÑO,1826
91438,TÉCNICA PROFESIONAL EN LOGÍSTICA PARA LA PRODUCCIÓN DE EVENTOS CULTURALES Y ARTÍSTICOS,Convenio,"Bogotá, D.C.","Bogotá, D.C.",INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA - INFOTEP,4106
91438,TÉCNICA PROFESIONAL EN LOGÍSTICA PARA LA PRODUCCIÓN DE EVENTOS CULTURALES Y ARTÍSTICOS,Principal,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA - INFOTEP,4106
91492,TECNOLOGIA EN COORDINACION LOGISTICA DE EVENTOS CULTURALES Y ARTISTICOS,Convenio,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,UNIVERSIDAD ANTONIO NARIÑO,1826
91492,TECNOLOGIA EN COORDINACION LOGISTICA DE EVENTOS CULTURALES Y ARTISTICOS,Convenio,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA - INFOTEP,4106
91492,TECNOLOGIA EN COORDINACION LOGISTICA DE EVENTOS CULTURALES Y ARTISTICOS,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD ANTONIO NARIÑO,1826
91521,ESPECIALIZACION EN ADMINISTRACION DE RIESGOS Y SEGUROS,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
91521,ESPECIALIZACION EN ADMINISTRACION DE RIESGOS Y SEGUROS,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE SAN BUENAVENTURA,1716
91521,ESPECIALIZACION EN ADMINISTRACION DE RIESGOS Y SEGUROS,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
101293,MAESTRÍA EN ADMINISTRACIÓN FINANCIERA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE SAN BUENAVENTURA,1716
101293,MAESTRÍA EN ADMINISTRACIÓN FINANCIERA,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
101293,MAESTRÍA EN ADMINISTRACIÓN FINANCIERA,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD EAFIT-,1712
101335,LICENCIATURA EN EDUCACION BASICA EN DANZA,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD DE PAMPLONA,1212
101335,LICENCIATURA EN EDUCACION BASICA EN DANZA,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD DE ANTIOQUIA,1201
101335,LICENCIATURA EN EDUCACION BASICA EN DANZA,Principal,Norte de Santander,San José de Cúcuta,UNIVERSIDAD DE ANTIOQUIA,1201
101336,LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN ARTÍSTICA Y CULTURAL: ARTES REPRESENTATIVAS,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD DE PAMPLONA,1212
101336,LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN ARTÍSTICA Y CULTURAL: ARTES REPRESENTATIVAS,Convenio,Norte de Santander,Pamplona,UNIVERSIDAD DE ANTIOQUIA,1201
101336,LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN ARTÍSTICA Y CULTURAL: ARTES REPRESENTATIVAS,Principal,Norte de Santander,San José de Cúcuta,UNIVERSIDAD DE ANTIOQUIA,1201
101337,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
101337,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Cesar,Valledupar,UNIVERSIDAD DE ANTIOQUIA,1201
101337,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Principal,Cesar,Valledupar,UNIVERSIDAD DE ANTIOQUIA,1201
101378,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Convenio,Caldas,Manizales,UNIVERSIDAD EAFIT-,1712
101378,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Convenio,Caldas,Manizales,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
101378,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Principal,Caldas,Manizales,UNIVERSIDAD EAFIT-,1712
101435,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Convenio,Bolívar,Cartagena de Indias,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,3705
101435,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE MEDELLIN,1812
101435,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DE MEDELLIN,1812
101671,MAESTRIA EN ADMINISTRACION,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
101671,MAESTRIA EN ADMINISTRACION,Convenio,Nariño,Pasto,UNIVERSIDAD DEL VALLE,1203
101671,MAESTRIA EN ADMINISTRACION,Principal,Nariño,Pasto,UNIVERSIDAD DEL VALLE,1203
101694,MAESTRIA EN INVESTIGACION OPERATIVA  Y ESTADISTICA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
101694,MAESTRIA EN INVESTIGACION OPERATIVA  Y ESTADISTICA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA -FUAC-,1725
101694,MAESTRIA EN INVESTIGACION OPERATIVA  Y ESTADISTICA,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
101755,ESPECIALIZACIÓN EN REDES Y SERVICIOS TELEMÁTICOS,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DE SAN BUENAVENTURA,1716
101755,ESPECIALIZACIÓN EN REDES Y SERVICIOS TELEMÁTICOS,Convenio,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL CAUCA,1110
101755,ESPECIALIZACIÓN EN REDES Y SERVICIOS TELEMÁTICOS,Principal,Valle del Cauca,Santiago de Cali,UNIVERSIDAD DEL CAUCA,1110
101944,MAESTRÍA EN CIENCIAS BIOLÓGICAS,Convenio,Antioquia,Medellín,UNIVERSIDAD EIA,2813
101944,MAESTRÍA EN CIENCIAS BIOLÓGICAS,Convenio,Antioquia,Medellín,UNIVERSIDAD CES,2708
101944,MAESTRÍA EN CIENCIAS BIOLÓGICAS,Principal,Antioquia,Medellín,UNIVERSIDAD CES,2708
101996,INVESTIGACIÓN CRIMINAL,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2732
101996,INVESTIGACIÓN CRIMINAL,Convenio,Antioquia,Santa Rosa de Osos,UNIVERSIDAD DE MEDELLIN,1812
101996,INVESTIGACIÓN CRIMINAL,Principal,Antioquia,Medellín,UNIVERSIDAD DE MEDELLIN,1812
102033,MAESTRÍA EN CIENCIAS AMBIENTALES,Convenio,Nariño,Pasto,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
102033,MAESTRÍA EN CIENCIAS AMBIENTALES,Convenio,Nariño,Pasto,UNIVERSIDAD MARIANA,1720
102033,MAESTRÍA EN CIENCIAS AMBIENTALES,Principal,Nariño,Pasto,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
102258,MAESTRÍA EN ECONOMÍA,Convenio,Meta,Villavicencio,UNIVERSIDAD DE LOS LLANOS,1119
102258,MAESTRÍA EN ECONOMÍA,Convenio,Meta,Villavicencio,UNIVERSIDAD DE MANIZALES,1722
102258,MAESTRÍA EN ECONOMÍA,Principal,Meta,Villavicencio,UNIVERSIDAD DE MANIZALES,1722
102268,LICENCIATURA EN TEATRO,Convenio,Tolima,Ibagué,UNIVERSIDAD DE ANTIOQUIA,1201
102268,LICENCIATURA EN TEATRO,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
102268,LICENCIATURA EN TEATRO,Principal,Tolima,Ibagué,UNIVERSIDAD DE ANTIOQUIA,1201
102277,MAESTRIA EN PSICOLOGIA,Convenio,Santander,Bucaramanga,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,1823
102277,MAESTRIA EN PSICOLOGIA,Convenio,Santander,Bucaramanga,UNIVERSIDAD DE SAN BUENAVENTURA,1717
102277,MAESTRIA EN PSICOLOGIA,Principal,Santander,Bucaramanga,UNIVERSIDAD DE SAN BUENAVENTURA,1717
102399,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Tolima,Ibagué,UNIVERSIDAD DE ANTIOQUIA,1201
102399,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
102399,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Principal,Tolima,Ibagué,UNIVERSIDAD DE ANTIOQUIA,1201
102400,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Cauca,Popayán,UNIVERSIDAD DE ANTIOQUIA,1201
102400,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Convenio,Cauca,Popayán,UNIVERSIDAD DEL CAUCA,1110
102400,LICENCIATURA EN EDUCACIÓN BÁSICA EN DANZA,Principal,Cauca,Popayán,UNIVERSIDAD DE ANTIOQUIA,1201
102489,TEOLOGIA,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2732
102489,TEOLOGIA,Convenio,Antioquia,Santa Rosa de Osos,UNIVERSIDAD CATOLICA DE ORIENTE -UCO,1726
102489,TEOLOGIA,Principal,Antioquia,Rionegro,UNIVERSIDAD CATOLICA DE ORIENTE -UCO,1726
102590,MAESTRÍA EN ADMINISTRACIÓN - MBA,Convenio,Quindío,Armenia,UNIVERSIDAD EAFIT-,1712
102590,MAESTRÍA EN ADMINISTRACIÓN - MBA,Convenio,Quindío,Armenia,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2840
102590,MAESTRÍA EN ADMINISTRACIÓN - MBA,Principal,Quindío,Armenia,UNIVERSIDAD EAFIT-,1712
102601,ESPECIALIZACIÓN EN FINANZAS,Convenio,Cauca,Popayán,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA,3831
102601,ESPECIALIZACIÓN EN FINANZAS,Convenio,Cauca,Popayán,UNIVERSIDAD EAFIT-,1712
102601,ESPECIALIZACIÓN EN FINANZAS,Principal,Cauca,Popayán,UNIVERSIDAD EAFIT-,1712
102613,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Cesar,Valledupar,UNIVERSIDAD DE MEDELLIN,1812
102613,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Cesar,Valledupar,UNIVERSIDAD POPULAR DEL CESAR,1120
102613,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Principal,Cesar,Valledupar,UNIVERSIDAD DE MEDELLIN,1812
102614,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Sucre,Sincelejo,UNIVERSIDAD DE SUCRE,1217
102614,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Sucre,Sincelejo,UNIVERSIDAD DE MEDELLIN,1812
102614,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Principal,Sucre,Sincelejo,UNIVERSIDAD DE MEDELLIN,1812
102687,ESPECIALIZACIÓN EN DERECHO EMPRESARIAL Y DE LOS NEGOCIOS,Convenio,Tolima,Ibagué,UNIVERSIDAD DE IBAGUE,1831
102687,ESPECIALIZACIÓN EN DERECHO EMPRESARIAL Y DE LOS NEGOCIOS,Convenio,Tolima,Ibagué,UNIVERSIDAD DE LA SABANA,1711
102687,ESPECIALIZACIÓN EN DERECHO EMPRESARIAL Y DE LOS NEGOCIOS,Principal,Tolima,Ibagué,UNIVERSIDAD DE LA SABANA,1711
102719,ADMINISTRACION AMBIENTAL,Convenio,Tolima,Ibagué,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
102719,ADMINISTRACION AMBIENTAL,Convenio,Tolima,Ibagué,UNIVERSIDAD DE IBAGUE,1831
102719,ADMINISTRACION AMBIENTAL,Principal,Tolima,Ibagué,UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830
102747,MAESTRÍA EN MODELADO Y SIMULACIÓN,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CENTRAL,1709
102747,MAESTRÍA EN MODELADO Y SIMULACIÓN,Convenio,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
102747,MAESTRÍA EN MODELADO Y SIMULACIÓN,Principal,"Bogotá, D.C.","Bogotá, D.C.",FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,1707
102813,ESPECIALIZACIÓN EN INGENIERÍA DE SOFTWARE,Convenio,Risaralda,Pereira,UNIVERSIDAD DE MEDELLIN,1812
102813,ESPECIALIZACIÓN EN INGENIERÍA DE SOFTWARE,Convenio,Risaralda,Pereira,UNIVERSIDAD LIBRE,1809
102813,ESPECIALIZACIÓN EN INGENIERÍA DE SOFTWARE,Principal,Risaralda,Pereira,UNIVERSIDAD DE MEDELLIN,1812
102868,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Bolívar,Cartagena de Indias,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,9105
102868,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
102868,MAESTRÍA EN GESTIÓN DE PROYECTOS,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
102885,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Convenios en red,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
102885,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
102893,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
102893,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,Convenio,Bolívar,Cartagena de Indias,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,9105
102893,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD EAN,2812
102919,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Convenio,Sucre,Sincelejo,UNIVERSIDAD DEL NORTE,1713
102919,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Convenio,Sucre,Sincelejo,UNIVERSIDAD DE SUCRE,1217
102919,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Principal,Sucre,Sincelejo,UNIVERSIDAD DEL NORTE,1713
102941,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
102941,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
102941,ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS COMERCIALES,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
102962,ESPECIALIZACIÓN EN ADMINISTRACIÓN FINANCIERA,Convenio,Huila,Neiva,UNIVERSIDAD EAN,2812
102962,ESPECIALIZACIÓN EN ADMINISTRACIÓN FINANCIERA,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
102962,ESPECIALIZACIÓN EN ADMINISTRACIÓN FINANCIERA,Principal,Huila,Pitalito,UNIVERSIDAD EAN,2812
102963,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
102963,MAESTRÍA EN GESTIÓN DE PROYECTOS,Convenio,Huila,Neiva,UNIVERSIDAD EAN,2812
102963,MAESTRÍA EN GESTIÓN DE PROYECTOS,Principal,Huila,Neiva,UNIVERSIDAD EAN,2812
102970,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
102970,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Convenio,Chocó,Quibdó,UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA,1118
102970,MAESTRÍA EN TRIBUTACIÓN Y POLÍTICA FISCAL,Principal,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
103003,MAESTRÍA EN EPIDEMIOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CES,2708
103003,MAESTRÍA EN EPIDEMIOLOGÍA,Convenio,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
103003,MAESTRÍA EN EPIDEMIOLOGÍA,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CES,2708
103004,MAESTRÍA EN EPIDEMIOLOGÍA,Convenio,Nariño,Pasto,UNIVERSIDAD MARIANA,1720
103004,MAESTRÍA EN EPIDEMIOLOGÍA,Convenio,Nariño,Pasto,UNIVERSIDAD CES,2708
103004,MAESTRÍA EN EPIDEMIOLOGÍA,Principal,Nariño,Pasto,UNIVERSIDAD CES,2708
103008,ESPECIALIZACIÓN EN GERENCIA DE RECURSOS HUMANOS,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
103008,ESPECIALIZACIÓN EN GERENCIA DE RECURSOS HUMANOS,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
103008,ESPECIALIZACIÓN EN GERENCIA DE RECURSOS HUMANOS,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
103012,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
103012,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Tolima,Ibagué,UNIVERSIDAD EAN,2812
103012,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Principal,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD EAN,2812
103026,ESPECIALIZACIÓN EN GERENCIA DE LA CALIDAD Y AUDITORÍA EN SALUD,Convenios en red,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
103026,ESPECIALIZACIÓN EN GERENCIA DE LA CALIDAD Y AUDITORÍA EN SALUD,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
103166,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN EN SALUD,Convenio,Antioquia,Medellín,UNIVERSIDAD EIA,2813
103166,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN EN SALUD,Convenio,Antioquia,Medellín,UNIVERSIDAD CES,2708
103166,MAESTRÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN EN SALUD,Principal,Antioquia,Medellín,UNIVERSIDAD CES,2708
103167,ESPECIALIZACIÓN EN GERENCIA DE SISTEMAS DE INFORMACION,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DE SAN BUENAVENTURA,1724
103167,ESPECIALIZACIÓN EN GERENCIA DE SISTEMAS DE INFORMACION,Convenio,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
103167,ESPECIALIZACIÓN EN GERENCIA DE SISTEMAS DE INFORMACION,Principal,Bolívar,Cartagena de Indias,UNIVERSIDAD DEL NORTE,1713
103178,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Convenio,Santander,Barrancabermeja,UNIVERSIDAD EAFIT-,1712
103178,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Convenio,Santander,Barrancabermeja,INSTITUTO UNIVERSITARIO DE LA PAZ,2207
103178,ESPECIALIZACIÓN EN MANTENIMIENTO INDUSTRIAL,Principal,Santander,Barrancabermeja,UNIVERSIDAD EAFIT-,1712
103202,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",UNIVERSIDAD CES,2708
103202,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,"Bogotá, D.C.","Bogotá, D.C.",COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,1714
103202,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Nariño,Pasto,UNIVERSIDAD MARIANA,1720
103202,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Nariño,Pasto,UNIVERSIDAD CES,2708
103202,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Principal,Antioquia,Medellín,UNIVERSIDAD CES,2708
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Huila,Neiva,UNIVERSIDAD DEL CAUCA,1110
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Huila,Neiva,UNIVERSIDAD SURCOLOMBIANA,1114
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Nariño,Pasto,UNIVERSIDAD DEL CAUCA,1110
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL TOLIMA,1207
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Convenio,Tolima,Ibagué,UNIVERSIDAD DEL CAUCA,1110
103231,DOCTORADO EN CIENCIAS AGRARIAS Y AGROINDUSTRIALES,Principal,Cauca,Popayán,UNIVERSIDAD DEL CAUCA,1110
103248,MAESTRÍA EN DISCAPACIDAD,Convenio,Atlántico,Barranquilla,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
103248,MAESTRÍA EN DISCAPACIDAD,Convenio,Atlántico,Barranquilla,UNIVERSIDAD SIMON BOLIVAR,2805
103248,MAESTRÍA EN DISCAPACIDAD,Principal,Atlántico,Barranquilla,UNIVERSIDAD AUTONOMA DE MANIZALES,1825
103270,MAESTRÍA EN CONFLICTO Y PAZ,Convenio,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
103270,MAESTRÍA EN CONFLICTO Y PAZ,Convenio,Chocó,Quibdó,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA,9116
103270,MAESTRÍA EN CONFLICTO Y PAZ,Principal,Chocó,Quibdó,UNIVERSIDAD DE MEDELLIN,1812
103297,MAESTRÍA EN INVESTIGACIÓN OPERATIVA Y ESTADÍSTICA,Convenio,Nariño,Pasto,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
103297,MAESTRÍA EN INVESTIGACIÓN OPERATIVA Y ESTADÍSTICA,Convenio,Nariño,Pasto,UNIVERSIDAD DE NARIÑO,1206
103297,MAESTRÍA EN INVESTIGACIÓN OPERATIVA Y ESTADÍSTICA,Principal,Nariño,Pasto,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,1111
103323,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Nariño,Pasto,UNIVERSIDAD CES,2708
103323,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Convenio,Nariño,Pasto,UNIVERSIDAD MARIANA,1720
103323,ESPECIALIZACION EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Principal,Nariño,Pasto,UNIVERSIDAD CES,2708
103366,ESPECIALIZACIÓN EN PSICOLOGíA DE LAS ORGANIZACIONES Y DEL TRABAJO,Convenio,Antioquia,Santa Rosa de Osos,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2732
103366,ESPECIALIZACIÓN EN PSICOLOGíA DE LAS ORGANIZACIONES Y DEL TRABAJO,Convenio,Antioquia,Santa Rosa de Osos,UNIVERSIDAD DE SAN BUENAVENTURA,1717
